Name;Size;Color;Class;Weight;OrderQty;StandardCost;isDiscounted;OrderYear;AveliablePeriod;TotalProfit
Road Bikes;48;Red;"L ";19.13;3;486,7066;0;2012;1;-50,7378
Road Bikes;44;Yellow;"M ";18.42;2;713,0798;0;2012;0;-225,6346
Road Bikes;60;Red;"L ";19.90;1;486,7066;0;2012;1;-16,9126
Road Bikes;48;Black;"L ";19.13;1;486,7066;0;2012;1;-16,9126
Road Bikes;58;Red;"L ";19.79;1;486,7066;0;2012;1;-16,9126
Road Bikes;60;Black;"L ";19.90;1;486,7066;0;2012;1;-16,9126
Road Bikes;44;Red;"L ";18.77;2;486,7066;1;2012;1;-644,5574
Road Bikes;40;Yellow;"M ";17.77;3;713,0798;0;2012;0;-338,4519
Road Bikes;58;Black;"H ";15.68;3;1554,9479;0;2012;0;-738,0312
Road Bikes;58;Red;"H ";15.79;1;1554,9479;0;2012;0;-246,0104
Road Bikes;52;Red;"H ";15.42;3;1518,7864;0;2012;0;-158,3292
Road Bikes;62;Black;"L ";20.00;3;486,7066;0;2012;1;-50,7378
Road Bikes;44;Black;"L ";18.77;3;486,7066;0;2012;1;-50,7378
Road Bikes;48;Red;"H ";15.13;6;1518,7864;0;2012;0;-316,6584
Road Bikes;44;Black;"H ";14.77;5;1554,9479;0;2012;0;-1230,052
Road Bikes;48;Black;"H ";15.13;4;1554,9479;0;2012;0;-984,0416
Road Bikes;52;Red;"L ";19.42;1;486,7066;0;2012;1;-16,9126
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2012;0;-112,8173
Road Bikes;48;Yellow;"M ";18.68;2;713,0798;0;2012;0;-225,6346
Road Bikes;52;Black;"L ";19.42;1;486,7066;0;2012;1;-16,9126
Road Bikes;60;Red;"L ";19.90;2;486,7066;0;2012;1;-33,8252
Road Bikes;44;Red;"L ";18.77;3;486,7066;1;2012;1;-966,8361
Road Bikes;48;Red;"L ";19.13;3;486,7066;0;2012;1;-50,7378
Mountain Bikes;40;Black;"M ";25.77;3;598,4354;0;2012;0;148,6758
Mountain Bikes;42;Silver;"H ";23.77;4;1265,6195;0;2012;0;-91,0708
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2012;0;-22,5224
Mountain Bikes;38;Black;"M ";25.35;4;598,4354;0;2012;0;198,2344
Mountain Bikes;38;Black;"H ";23.35;7;1251,9813;0;2012;0;-157,6568
Mountain Bikes;42;Black;"H ";23.77;4;1251,9813;0;2012;0;-90,0896
Mountain Bikes;46;Silver;"H ";24.13;2;1265,6195;0;2012;0;-45,5354
Road Bikes;58;Red;"L ";19.79;1;486,7066;0;2012;1;-16,9126
Road Bikes;44;Black;"L ";18.77;6;486,7066;0;2012;1;-101,4756
Road Bikes;48;Black;"L ";19.13;10;486,7066;0;2012;1;-169,126
Road Bikes;52;Black;"L ";19.42;9;486,7066;0;2012;1;-152,2134
Road Bikes;58;Black;"L ";19.79;4;486,7066;0;2012;1;-67,6504
Road Bikes;60;Black;"L ";19.90;3;486,7066;0;2012;1;-50,7378
Road Bikes;62;Black;"L ";20.00;3;486,7066;0;2012;1;-50,7378
Road Bikes;44;Red;"L ";18.77;3;486,7066;1;2012;1;-966,8361
Road Bikes;48;Red;"L ";19.13;5;486,7066;0;2012;1;-84,563
Road Bikes;52;Red;"L ";19.42;4;486,7066;0;2012;1;-67,6504
Road Bikes;58;Red;"L ";19.79;2;486,7066;0;2012;1;-33,8252
Road Bikes;60;Red;"L ";19.90;2;486,7066;0;2012;1;-33,8252
Road Bikes;62;Red;"L ";20.00;2;486,7066;0;2012;1;-33,8252
Road Bikes;38;Yellow;"M ";17.35;3;713,0798;0;2012;0;-338,4519
Road Bikes;40;Yellow;"M ";17.77;3;713,0798;0;2012;0;-338,4519
Road Bikes;42;Yellow;"M ";18.13;4;713,0798;0;2012;0;-451,2692
Road Bikes;44;Yellow;"M ";18.42;6;713,0798;0;2012;0;-676,9038
Road Bikes;48;Yellow;"M ";18.68;5;713,0798;0;2012;0;-564,0865
Road Bikes;44;Black;"H ";14.77;6;1554,9479;0;2012;0;-1476,0624
Road Bikes;48;Black;"H ";15.13;4;1554,9479;0;2012;0;-984,0416
Road Bikes;52;Black;"H ";15.42;3;1554,9479;0;2012;0;-738,0312
Road Bikes;58;Black;"H ";15.68;4;1554,9479;0;2012;0;-984,0416
Road Bikes;44;Red;"H ";14.77;5;1518,7864;0;2012;0;-263,882
Road Bikes;48;Red;"H ";15.13;6;1518,7864;0;2012;0;-316,6584
Road Bikes;52;Red;"H ";15.42;3;1518,7864;0;2012;0;-158,3292
Road Bikes;58;Red;"H ";15.79;4;1554,9479;0;2012;0;-984,0416
Road Bikes;52;Black;"L ";19.42;8;486,7066;0;2012;1;-135,3008
Road Bikes;48;Black;"H ";15.13;2;1554,9479;0;2012;0;-492,0208
Road Bikes;58;Black;"L ";19.79;8;486,7066;0;2012;1;-135,3008
Road Bikes;60;Red;"L ";19.90;3;486,7066;0;2012;1;-50,7378
Road Bikes;42;Yellow;"M ";18.13;4;713,0798;0;2012;0;-451,2692
Road Bikes;52;Red;"H ";15.42;2;1518,7864;0;2012;0;-105,5528
Road Bikes;52;Red;"L ";19.42;5;486,7066;0;2012;1;-84,563
Road Bikes;40;Yellow;"M ";17.77;3;713,0798;0;2012;0;-338,4519
Road Bikes;44;Black;"H ";14.77;3;1554,9479;0;2012;0;-738,0312
Road Bikes;44;Black;"L ";18.77;8;486,7066;0;2012;1;-135,3008
Road Bikes;62;Red;"L ";20.00;12;486,7066;1;2012;1;-499,8612
Road Bikes;44;Red;"L ";18.77;12;486,7066;1;2012;1;-3867,3444
Road Bikes;38;Yellow;"M ";17.35;12;713,0798;1;2012;0;-1733,1732
Road Bikes;52;Black;"H ";15.42;2;1554,9479;0;2012;0;-492,0208
Road Bikes;60;Black;"L ";19.90;5;486,7066;0;2012;1;-84,563
Road Bikes;44;Red;"H ";14.77;12;1518,7864;1;2012;0;-1559,8356
Road Bikes;48;Red;"H ";15.13;8;1518,7864;0;2012;0;-422,2112
Road Bikes;48;Red;"L ";19.13;11;486,7066;1;2012;1;-458,2061
Road Bikes;48;Yellow;"M ";18.68;10;713,0798;0;2012;0;-1128,173
Road Bikes;52;Black;"H ";15.42;1;1554,9479;0;2012;0;-246,0104
Mountain Bikes;38;Black;"M ";25.35;2;598,4354;0;2012;0;99,1172
Mountain Bikes;42;Black;"H ";23.77;10;1251,9813;0;2012;0;-225,224
Mountain Bikes;46;Silver;"H ";24.13;6;1265,6195;0;2012;0;-136,6062
Mountain Bikes;40;Black;"M ";25.77;5;598,4354;0;2012;0;247,793
Mountain Bikes;46;Black;"H ";24.13;5;1251,9813;0;2012;0;-112,612
Mountain Bikes;42;Silver;"H ";23.77;10;1265,6195;0;2012;0;-227,677
Mountain Bikes;48;Black;"M ";26.42;9;598,4354;0;2012;0;446,0274
Mountain Bikes;44;Black;"M ";26.13;9;598,4354;0;2012;0;446,0274
Mountain Bikes;38;Black;"H ";23.35;10;1251,9813;0;2012;0;-225,224
Mountain Bikes;38;Silver;"H ";23.35;6;1265,6195;0;2012;0;-136,6062
Mountain Bikes;38;Black;"M ";25.35;9;598,4354;0;2012;0;446,0274
Mountain Bikes;46;Black;"H ";24.13;10;1251,9813;0;2012;0;-225,224
Mountain Bikes;38;Silver;"H ";23.35;11;1265,6195;1;2012;0;-970,4706
Mountain Bikes;44;Black;"M ";26.13;2;598,4354;0;2012;0;99,1172
Mountain Bikes;42;Black;"H ";23.77;3;1251,9813;0;2012;0;-67,5672
Mountain Bikes;48;Black;"M ";26.42;6;598,4354;0;2012;0;297,3516
Mountain Bikes;40;Black;"M ";25.77;3;598,4354;0;2012;0;148,6758
Mountain Bikes;38;Black;"H ";23.35;4;1251,9813;0;2012;0;-90,0896
Mountain Bikes;42;Silver;"H ";23.77;8;1265,6195;0;2012;0;-182,1416
Mountain Bikes;46;Silver;"H ";24.13;7;1265,6195;0;2012;0;-159,3739
Mountain Bikes;42;Silver;"H ";23.77;2;1265,6195;0;2012;0;-45,5354
Mountain Bikes;38;Black;"M ";25.35;2;598,4354;0;2012;0;99,1172
Mountain Bikes;42;Black;"H ";23.77;5;1251,9813;0;2012;0;-112,612
Mountain Bikes;46;Silver;"H ";24.13;4;1265,6195;0;2012;0;-91,0708
Mountain Bikes;38;Black;"H ";23.35;7;1251,9813;0;2012;0;-157,6568
Mountain Bikes;38;Silver;"H ";23.35;4;1265,6195;0;2012;0;-91,0708
Mountain Bikes;48;Black;"M ";26.42;4;598,4354;0;2012;0;198,2344
Mountain Bikes;40;Black;"M ";25.77;2;598,4354;0;2012;0;99,1172
Mountain Bikes;44;Black;"M ";26.13;1;598,4354;0;2012;0;49,5586
Mountain Bikes;46;Black;"H ";24.13;3;1251,9813;0;2012;0;-67,5672
Mountain Bikes;38;Black;"H ";23.35;2;1251,9813;0;2012;0;-45,0448
Mountain Bikes;38;Silver;"H ";23.35;4;1265,6195;0;2012;0;-91,0708
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2012;0;-22,7677
Road Bikes;52;Black;"L ";19.42;3;486,7066;0;2012;1;-50,7378
Road Bikes;60;Red;"L ";19.90;2;486,7066;0;2012;1;-33,8252
Road Bikes;44;Red;"L ";18.77;3;486,7066;1;2012;1;-966,8361
Road Bikes;48;Red;"L ";19.13;2;486,7066;0;2012;1;-33,8252
Mountain Bikes;42;Silver;"H ";23.77;5;1265,6195;0;2012;0;-113,8385
Mountain Bikes;42;Black;"H ";23.77;2;1251,9813;0;2012;0;-45,0448
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2012;0;-22,7677
Road Bikes;44;Black;"L ";18.77;2;486,7066;0;2012;1;-33,8252
Road Bikes;62;Red;"L ";20.00;3;486,7066;0;2012;1;-50,7378
Road Bikes;48;Yellow;"M ";18.68;2;713,0798;0;2012;0;-225,6346
Road Bikes;38;Yellow;"M ";17.35;3;713,0798;0;2012;0;-338,4519
Road Bikes;40;Yellow;"M ";17.77;4;713,0798;0;2012;0;-451,2692
Road Bikes;48;Black;"H ";15.13;5;1554,9479;0;2012;0;-1230,052
Road Bikes;48;Red;"H ";15.13;6;1518,7864;0;2012;0;-316,6584
Road Bikes;44;Red;"L ";18.77;8;486,7066;1;2012;1;-2578,2296
Road Bikes;60;Black;"L ";19.90;2;486,7066;0;2012;1;-33,8252
Road Bikes;52;Black;"L ";19.42;8;486,7066;0;2012;1;-135,3008
Road Bikes;52;Red;"L ";19.42;3;486,7066;0;2012;1;-50,7378
Road Bikes;60;Red;"L ";19.90;3;486,7066;0;2012;1;-50,7378
Road Bikes;60;Red;"L ";19.90;2;486,7066;0;2012;1;-33,8252
Road Bikes;48;Red;"L ";19.13;4;486,7066;0;2012;1;-67,6504
Road Bikes;44;Red;"L ";18.77;2;486,7066;1;2012;1;-644,5574
Road Bikes;52;Black;"L ";19.42;3;486,7066;0;2012;1;-50,7378
Mountain Bikes;46;Black;"H ";24.13;4;1251,9813;0;2012;0;-90,0896
Mountain Bikes;42;Silver;"H ";23.77;4;1265,6195;0;2012;0;-91,0708
Mountain Bikes;48;Black;"M ";26.42;4;598,4354;0;2012;0;198,2344
Mountain Bikes;40;Black;"M ";25.77;2;598,4354;0;2012;0;99,1172
Mountain Bikes;38;Black;"H ";23.35;2;1251,9813;0;2012;0;-45,0448
Mountain Bikes;38;Black;"M ";25.35;2;598,4354;0;2012;0;99,1172
Mountain Bikes;42;Black;"H ";23.77;2;1251,9813;0;2012;0;-45,0448
Mountain Bikes;38;Silver;"H ";23.35;6;1265,6195;0;2012;0;-136,6062
Mountain Bikes;44;Black;"M ";26.13;1;598,4354;0;2012;0;49,5586
Mountain Bikes;46;Silver;"H ";24.13;4;1265,6195;0;2012;0;-91,0708
Mountain Bikes;42;Black;"H ";23.77;6;1251,9813;0;2012;0;-135,1344
Mountain Bikes;40;Black;"M ";25.77;8;598,4354;0;2012;0;396,4688
Mountain Bikes;38;Silver;"H ";23.35;6;1265,6195;0;2012;0;-136,6062
Mountain Bikes;44;Black;"M ";26.13;6;598,4354;0;2012;0;297,3516
Mountain Bikes;46;Black;"H ";24.13;3;1251,9813;0;2012;0;-67,5672
Mountain Bikes;38;Black;"H ";23.35;6;1251,9813;0;2012;0;-135,1344
Mountain Bikes;48;Black;"M ";26.42;3;598,4354;0;2012;0;148,6758
Mountain Bikes;42;Silver;"H ";23.77;8;1265,6195;0;2012;0;-182,1416
Mountain Bikes;46;Silver;"H ";24.13;8;1265,6195;0;2012;0;-182,1416
Mountain Bikes;38;Black;"M ";25.35;6;598,4354;0;2012;0;297,3516
Mountain Bikes;46;Silver;"H ";24.13;1;1265,6195;0;2012;0;-22,7677
Mountain Bikes;38;Black;"H ";23.35;2;1251,9813;0;2012;0;-45,0448
Road Bikes;58;Red;"L ";19.79;1;486,7066;0;2012;1;-16,9126
Road Bikes;44;Black;"L ";18.77;8;486,7066;0;2012;1;-135,3008
Road Bikes;42;Yellow;"M ";18.13;4;713,0798;0;2012;0;-451,2692
Road Bikes;48;Black;"L ";19.13;3;486,7066;0;2012;1;-50,7378
Road Bikes;60;Black;"L ";19.90;6;486,7066;0;2012;1;-101,4756
Road Bikes;48;Red;"L ";19.13;6;486,7066;0;2012;1;-101,4756
Road Bikes;48;Red;"H ";15.13;2;1518,7864;0;2012;0;-105,5528
Road Bikes;58;Black;"L ";19.79;21;486,7066;1;2012;1;-1629,4803
Road Bikes;52;Red;"H ";15.42;4;1518,7864;0;2012;0;-211,1056
Road Bikes;62;Red;"L ";20.00;6;486,7066;0;2012;1;-101,4756
Road Bikes;58;Red;"L ";19.79;2;486,7066;0;2012;1;-33,8252
Road Bikes;48;Yellow;"M ";18.68;5;713,0798;0;2012;0;-564,0865
Road Bikes;40;Yellow;"M ";17.77;6;713,0798;0;2012;0;-676,9038
Road Bikes;52;Black;"L ";19.42;21;486,7066;1;2012;1;-1629,4803
Road Bikes;52;Black;"H ";15.42;2;1554,9479;0;2012;0;-492,0208
Road Bikes;44;Red;"L ";18.77;16;486,7066;1;2012;1;-5156,4592
Road Bikes;52;Red;"L ";19.42;2;486,7066;0;2012;1;-33,8252
Road Bikes;60;Red;"L ";19.90;12;486,7066;1;2012;1;-499,8612
Road Bikes;48;Black;"H ";15.13;6;1554,9479;0;2012;0;-1476,0624
Road Bikes;44;Red;"H ";14.77;4;1518,7864;0;2012;0;-211,1056
Road Bikes;44;Black;"H ";14.77;4;1554,9479;0;2012;0;-984,0416
Road Bikes;62;Black;"L ";20.00;3;486,7066;0;2012;1;-50,7378
Road Bikes;60;Black;"L ";19.90;9;486,7066;0;2012;1;-152,2134
Road Bikes;44;Black;"H ";14.77;3;1554,9479;0;2012;0;-738,0312
Road Bikes;62;Black;"L ";20.00;3;486,7066;0;2012;1;-50,7378
Road Bikes;52;Black;"H ";15.42;1;1554,9479;0;2012;0;-246,0104
Road Bikes;52;Red;"H ";15.42;1;1518,7864;0;2012;0;-52,7764
Road Bikes;60;Red;"L ";19.90;4;486,7066;0;2012;1;-67,6504
Road Bikes;48;Red;"L ";19.13;7;486,7066;0;2012;1;-118,3882
Road Bikes;48;Black;"H ";15.13;2;1554,9479;0;2012;0;-492,0208
Road Bikes;38;Yellow;"M ";17.35;4;713,0798;0;2012;0;-451,2692
Road Bikes;44;Red;"L ";18.77;4;486,7066;1;2012;1;-1289,1148
Road Bikes;62;Red;"L ";20.00;3;486,7066;0;2012;1;-50,7378
Road Bikes;52;Red;"L ";19.42;4;486,7066;0;2012;1;-67,6504
Road Bikes;58;Black;"L ";19.79;3;486,7066;0;2012;1;-50,7378
Road Bikes;48;Red;"H ";15.13;1;1518,7864;0;2012;0;-52,7764
Road Bikes;52;Black;"L ";19.42;12;486,7066;1;2012;1;-499,8612
Road Bikes;48;Yellow;"M ";18.68;6;713,0798;0;2012;0;-676,9038
Road Bikes;44;Black;"L ";18.77;6;486,7066;0;2012;1;-101,4756
Road Bikes;44;Red;"H ";14.77;4;1518,7864;0;2012;0;-211,1056
Road Bikes;52;Black;"L ";19.42;1;486,7066;0;2012;1;-16,9126
Road Bikes;62;Red;"L ";20.00;5;486,7066;0;2012;1;-84,563
Road Bikes;60;Red;"L ";19.90;2;486,7066;0;2012;1;-33,8252
Road Bikes;48;Red;"L ";19.13;1;486,7066;0;2012;1;-16,9126
Road Bikes;58;Black;"L ";19.79;1;486,7066;0;2012;1;-16,9126
Road Bikes;44;Red;"L ";18.77;4;486,7066;1;2012;1;-1289,1148
Road Bikes;48;Red;"L ";19.13;1;486,7066;0;2012;1;-16,9126
Road Bikes;58;Black;"L ";19.79;2;486,7066;0;2012;1;-33,8252
Road Bikes;44;Red;"L ";18.77;2;486,7066;1;2012;1;-644,5574
Road Bikes;60;Red;"L ";19.90;5;486,7066;0;2012;1;-84,563
Road Bikes;52;Black;"L ";19.42;3;486,7066;0;2012;1;-50,7378
Road Bikes;62;Red;"L ";20.00;1;486,7066;0;2012;1;-16,9126
Road Bikes;44;Red;"L ";18.77;3;486,7066;1;2012;1;-966,8361
Road Bikes;52;Red;"L ";19.42;7;486,7066;0;2012;1;-118,3882
Road Bikes;58;Red;"L ";19.79;8;486,7066;0;2012;1;-135,3008
Road Bikes;44;Yellow;"M ";18.42;4;713,0798;0;2012;0;-451,2692
Road Bikes;42;Yellow;"M ";18.13;9;713,0798;0;2012;0;-1015,3557
Road Bikes;44;Red;"H ";14.77;2;1518,7864;0;2012;0;-105,5528
Road Bikes;38;Yellow;"M ";17.35;7;713,0798;0;2012;0;-789,7211
Road Bikes;48;Black;"L ";19.13;2;486,7066;0;2012;1;-33,8252
Road Bikes;60;Red;"L ";19.90;3;486,7066;0;2012;1;-50,7378
Road Bikes;48;Black;"H ";15.13;3;1554,9479;0;2012;0;-738,0312
Road Bikes;58;Black;"H ";15.68;4;1554,9479;0;2012;0;-984,0416
Road Bikes;62;Red;"L ";20.00;3;486,7066;0;2012;1;-50,7378
Road Bikes;48;Red;"L ";19.13;4;486,7066;0;2012;1;-67,6504
Road Bikes;58;Black;"L ";19.79;2;486,7066;0;2012;1;-33,8252
Road Bikes;44;Black;"H ";14.77;3;1554,9479;0;2012;0;-738,0312
Road Bikes;58;Red;"H ";15.79;3;1554,9479;0;2012;0;-738,0312
Road Bikes;52;Red;"H ";15.42;2;1518,7864;0;2012;0;-105,5528
Road Bikes;40;Yellow;"M ";17.77;10;713,0798;0;2012;0;-1128,173
Road Bikes;60;Black;"L ";19.90;3;486,7066;0;2012;1;-50,7378
Road Bikes;62;Black;"L ";20.00;4;486,7066;0;2012;1;-67,6504
Road Bikes;44;Black;"L ";18.77;2;486,7066;0;2012;1;-33,8252
Road Bikes;48;Yellow;"M ";18.68;3;713,0798;0;2012;0;-338,4519
Road Bikes;52;Black;"L ";19.42;3;486,7066;0;2012;1;-50,7378
Road Bikes;48;Red;"H ";15.13;2;1518,7864;0;2012;0;-105,5528
Road Bikes;52;Black;"H ";15.42;5;1554,9479;0;2012;0;-1230,052
Road Bikes;44;Red;"L ";18.77;2;486,7066;1;2012;1;-644,5574
Road Bikes;62;Red;"L ";20.00;2;486,7066;0;2012;1;-33,8252
Road Bikes;60;Red;"L ";19.90;5;486,7066;0;2012;1;-84,563
Road Bikes;52;Black;"L ";19.42;3;486,7066;0;2012;1;-50,7378
Road Bikes;48;Red;"L ";19.13;3;486,7066;0;2012;1;-50,7378
Road Bikes;58;Black;"L ";19.79;2;486,7066;0;2012;1;-33,8252
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2012;0;-112,8173
Road Bikes;60;Black;"L ";19.90;2;486,7066;0;2012;1;-33,8252
Road Bikes;52;Black;"L ";19.42;17;486,7066;1;2012;1;-1319,1031
Road Bikes;48;Red;"H ";15.13;3;1518,7864;0;2012;0;-158,3292
Road Bikes;52;Red;"L ";19.42;5;486,7066;0;2012;1;-84,563
Road Bikes;44;Black;"L ";18.77;1;486,7066;0;2012;1;-16,9126
Road Bikes;40;Yellow;"M ";17.77;2;713,0798;0;2012;0;-225,6346
Road Bikes;62;Red;"L ";20.00;6;486,7066;0;2012;1;-101,4756
Road Bikes;60;Red;"L ";19.90;7;486,7066;0;2012;1;-118,3882
Road Bikes;48;Red;"L ";19.13;15;486,7066;1;2012;1;-1163,9145
Road Bikes;38;Yellow;"M ";17.35;1;713,0798;0;2012;0;-112,8173
Road Bikes;48;Yellow;"M ";18.68;4;713,0798;0;2012;0;-451,2692
Road Bikes;52;Black;"H ";15.42;3;1554,9479;0;2012;0;-738,0312
Road Bikes;58;Black;"L ";19.79;6;486,7066;0;2012;1;-101,4756
Road Bikes;44;Red;"H ";14.77;2;1518,7864;0;2012;0;-105,5528
Road Bikes;52;Red;"H ";15.42;1;1518,7864;0;2012;0;-52,7764
Road Bikes;52;Red;"H ";15.42;1;1518,7864;0;2012;0;-52,7764
Road Bikes;44;Red;"L ";18.77;17;486,7066;1;2012;1;-5478,7379
Road Bikes;62;Black;"L ";20.00;2;486,7066;0;2012;1;-33,8252
Road Bikes;62;Red;"L ";20.00;6;486,7066;0;2012;1;-101,4756
Road Bikes;38;Yellow;"M ";17.35;2;713,0798;0;2012;0;-225,6346
Road Bikes;58;Red;"L ";19.79;4;486,7066;0;2012;1;-67,6504
Road Bikes;52;Red;"L ";19.42;10;486,7066;0;2012;1;-169,126
Road Bikes;60;Black;"L ";19.90;4;486,7066;0;2012;1;-67,6504
Road Bikes;48;Yellow;"M ";18.68;3;713,0798;0;2012;0;-338,4519
Road Bikes;44;Red;"H ";14.77;6;1518,7864;0;2012;0;-316,6584
Road Bikes;52;Black;"L ";19.42;7;486,7066;0;2012;1;-118,3882
Road Bikes;44;Black;"H ";14.77;4;1554,9479;0;2012;0;-984,0416
Road Bikes;60;Red;"L ";19.90;6;486,7066;0;2012;1;-101,4756
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2012;0;-112,8173
Road Bikes;58;Black;"L ";19.79;13;486,7066;1;2012;1;-541,5163
Road Bikes;48;Red;"H ";15.13;1;1518,7864;0;2012;0;-52,7764
Road Bikes;38;Yellow;"M ";17.35;2;713,0798;0;2012;0;-225,6346
Road Bikes;48;Black;"H ";15.13;4;1554,9479;0;2012;0;-984,0416
Road Bikes;60;Black;"L ";19.90;8;486,7066;0;2012;1;-135,3008
Road Bikes;60;Red;"L ";19.90;19;486,7066;1;2012;1;-1474,2917
Road Bikes;48;Red;"H ";15.13;5;1518,7864;0;2012;0;-263,882
Road Bikes;52;Red;"H ";15.42;1;1518,7864;0;2012;0;-52,7764
Road Bikes;44;Black;"H ";14.77;3;1554,9479;0;2012;0;-738,0312
Road Bikes;48;Yellow;"M ";18.68;2;713,0798;0;2012;0;-225,6346
Road Bikes;44;Black;"L ";18.77;4;486,7066;0;2012;1;-67,6504
Road Bikes;48;Red;"L ";19.13;12;486,7066;1;2012;1;-499,8612
Road Bikes;58;Black;"L ";19.79;5;486,7066;0;2012;1;-84,563
Road Bikes;62;Red;"L ";20.00;5;486,7066;0;2012;1;-84,563
Road Bikes;38;Yellow;"M ";17.35;4;713,0798;0;2012;0;-451,2692
Road Bikes;40;Yellow;"M ";17.77;4;713,0798;0;2012;0;-451,2692
Road Bikes;48;Yellow;"M ";18.68;4;713,0798;0;2012;0;-451,2692
Road Bikes;62;Red;"L ";20.00;6;486,7066;0;2012;1;-101,4756
Road Bikes;48;Black;"H ";15.13;2;1554,9479;0;2012;0;-492,0208
Road Bikes;38;Yellow;"M ";17.35;11;713,0798;1;2012;0;-1588,7421
Road Bikes;44;Red;"L ";18.77;15;486,7066;1;2012;1;-4834,1805
Road Bikes;48;Black;"L ";19.13;2;486,7066;0;2012;1;-33,8252
Road Bikes;58;Black;"L ";19.79;4;486,7066;0;2012;1;-67,6504
Road Bikes;58;Red;"L ";19.79;3;486,7066;0;2012;1;-50,7378
Road Bikes;44;Black;"L ";18.77;6;486,7066;0;2012;1;-101,4756
Road Bikes;62;Black;"L ";20.00;1;486,7066;0;2012;1;-16,9126
Road Bikes;52;Black;"H ";15.42;2;1554,9479;0;2012;0;-492,0208
Road Bikes;60;Red;"L ";19.90;5;486,7066;0;2012;1;-84,563
Road Bikes;42;Yellow;"M ";18.13;2;713,0798;0;2012;0;-225,6346
Road Bikes;48;Red;"L ";19.13;10;486,7066;0;2012;1;-169,126
Road Bikes;40;Yellow;"M ";17.77;3;713,0798;0;2012;0;-338,4519
Road Bikes;52;Black;"L ";19.42;3;486,7066;0;2012;1;-50,7378
Road Bikes;44;Red;"H ";14.77;4;1518,7864;0;2012;0;-211,1056
Mountain Bikes;48;Black;"M ";26.42;3;598,4354;0;2012;0;148,6758
Mountain Bikes;46;Black;"H ";24.13;4;1251,9813;0;2012;0;-90,0896
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2012;0;-22,5224
Mountain Bikes;42;Silver;"H ";23.77;4;1265,6195;0;2012;0;-91,0708
Mountain Bikes;44;Black;"M ";26.13;5;598,4354;0;2012;0;247,793
Mountain Bikes;38;Silver;"H ";23.35;2;1265,6195;0;2012;0;-45,5354
Road Bikes;48;Red;"L ";19.13;2;486,7066;0;2012;1;-33,8252
Road Bikes;44;Red;"L ";18.77;3;486,7066;1;2012;1;-966,8361
Road Bikes;62;Red;"L ";20.00;1;486,7066;0;2012;1;-16,9126
Road Bikes;58;Black;"L ";19.79;3;486,7066;0;2012;1;-50,7378
Road Bikes;42;Yellow;"M ";18.13;1;713,0798;0;2012;0;287,3577
Road Bikes;58;Red;"H ";15.79;1;1554,9479;0;2012;0;626,6146
Road Bikes;52;Red;"L ";19.42;1;486,7066;0;2012;1;296,2834
Road Bikes;44;Black;"H ";14.77;1;1554,9479;0;2012;0;626,6146
Road Bikes;58;Red;"H ";15.79;1;1554,9479;0;2012;0;626,6146
Mountain Bikes;46;Black;"H ";24.13;1;1251,9813;0;2012;0;797,1169
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2012;0;797,1169
Mountain Bikes;42;Silver;"H ";23.77;1;1265,6195;0;2012;0;805,8001
Road Bikes;38;Yellow;"M ";17.35;1;713,0798;0;2012;0;287,3577
Road Bikes;52;Black;"H ";15.42;1;1554,9479;0;2012;0;626,6146
Road Bikes;62;Red;"L ";20.00;1;486,7066;0;2012;1;296,2834
Road Bikes;58;Black;"H ";15.68;1;1554,9479;0;2012;0;626,6146
Road Bikes;48;Red;"H ";15.13;1;1518,7864;0;2012;0;924,5636
Road Bikes;48;Red;"H ";15.13;1;1518,7864;0;2012;0;924,5636
Road Bikes;44;Red;"H ";14.77;1;1518,7864;0;2012;0;924,5636
Road Bikes;44;Red;"H ";14.77;1;1518,7864;0;2012;0;924,5636
Road Bikes;48;Red;"H ";15.13;1;1518,7864;0;2012;0;924,5636
Road Bikes;44;Black;"H ";14.77;1;1554,9479;0;2012;0;626,6146
Road Bikes;44;Black;"H ";14.77;1;1554,9479;0;2012;0;626,6146
Mountain Bikes;38;Black;"H ";23.35;1;1251,9813;0;2012;0;797,1169
Road Bikes;52;Red;"H ";15.42;1;1518,7864;0;2012;0;924,5636
Road Bikes;58;Red;"H ";15.79;1;1554,9479;0;2012;0;626,6146
Road Bikes;52;Black;"H ";15.42;1;1554,9479;0;2012;0;626,6146
Road Bikes;48;Red;"L ";19.13;1;486,7066;0;2012;1;296,2834
Road Bikes;38;Yellow;"M ";17.35;1;713,0798;0;2012;0;287,3577
Road Bikes;48;Black;"H ";15.13;1;1554,9479;0;2012;0;626,6146
Road Bikes;48;Red;"H ";15.13;1;1518,7864;0;2012;0;924,5636
Road Bikes;62;Black;"L ";20.00;1;486,7066;0;2012;1;296,2834
Road Bikes;52;Red;"H ";15.42;1;1518,7864;0;2012;0;924,5636
Road Bikes;52;Red;"H ";15.42;1;1518,7864;0;2012;0;924,5636
